項目名稱,選舉名稱,申報序號／年度,交易日期,收支科目,公司名稱,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,捐贈方式,存入專戶日期,返還/繳庫,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期,產業類別
鄭運鵬,113年立法委員選舉,首次,112 年 08 月 08 日,營利事業捐贈收入,巴斯威爾,80290332,100000,0,,金錢,桃園市蘆竹區****,,現金,112 年 08 月 08 日,,,,,,,,,,
鄭運鵬,113年立法委員選舉,首次,112 年 09 月 06 日,營利事業捐贈收入,偉凱實業,43834657,200000,0,,金錢,桃園市蘆竹區****,03-3*****,票據,112 年 09 月 21 日,,,,,,,,,,
鄭運鵬,113年立法委員選舉,首次,112 年 10 月 18 日,營利事業捐贈收入,巴斯威爾,80290332,100000,0,,金錢,桃園市蘆竹區****,03-3*****,現金,112 年 10 月 18 日,,,,,,,,,,
鄭運鵬,113年立法委員選舉,首次,112 年 10 月 21 日,營利事業捐贈收入,聲豐工業,86857165,10000,0,,金錢,桃園市龜山區****,0978*****,現金,112 年 10 月 26 日,,,,,,,,,,
鄭運鵬,113年立法委員選舉,首次,112 年 12 月 02 日,營利事業捐贈收入,兆皇投資,54229039,1000000,0,,金錢,台中市西屯區****,04-2*****,票據,112 年 12 月 05 日,,,,,,,,,,
鄭運鵬,113年立法委員選舉,首次,112 年 12 月 12 日,營利事業捐贈收入,宬翌營造工程,22228986,100000,0,,金錢,桃園市平鎮區****,03-4*****,現金,112 年 12 月 18 日,,,,,,,,,,
鄭運鵬,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,巴斯威爾,80290332,100000,0,,金錢,桃園市蘆竹區****,03-3*****,現金,112 年 12 月 18 日,,,,,,,,,,
魯明哲,113年立法委員選舉,首次,112 年 11 月 15 日,營利事業捐贈收入,阿柳水果行,26615805,20000,0,,金錢,桃園市中壢區****,,現金,112 年 11 月 15 日,,,,,,,,,,
吳欣岱,113年立法委員選舉,首次,112 年 11 月 20 日,營利事業捐贈收入,利昂投資,24771610,100000,0,,金錢,臺北市伊通街****,0905*****,現金,112 年 11 月 20 日,,,,,,,,,,
吳欣岱,113年立法委員選舉,首次,112 年 11 月 23 日,營利事業捐贈收入,千禾投資,42627650,100000,0,,金錢,臺北市內湖區****,,匯款,112 年 11 月 23 日,,,,,,,,,,
吳思瑤,113年立法委員選舉,首次,112 年 09 月 21 日,營利事業捐贈收入,福住建設,19049019,100000,0,,金錢,臺北市中山區****,02-2*****,匯款,112 年 09 月 21 日,已返還,,,,,,,,,
吳思瑤,113年立法委員選舉,首次,112 年 10 月 11 日,營利事業捐贈收入,指南客運,27043501,200000,0,,金錢,新北市淡水區****,,匯款,112 年 10 月 11 日,已返還,,,,,,,,,
吳思瑤,113年立法委員選舉,首次,112 年 10 月 20 日,營利事業捐贈收入,黃苑景觀設計顧問,28159281,20000,0,,金錢,高雄市三民區****,07 3*****,匯款,112 年 10 月 20 日,已返還,,,,,,,,,
吳思瑤,113年立法委員選舉,首次,112 年 10 月 24 日,營利事業捐贈收入,璞煌投資,53340534,100000,0,,金錢,臺北市中山區****,02-2*****,匯款,112 年 10 月 24 日,,,,,,,,,,
吳思瑤,113年立法委員選舉,首次,112 年 10 月 25 日,營利事業捐贈收入,任昱汽車商行,1814546,20000,0,,金錢,臺北市北投區****,02-2*****,現金,112 年 10 月 25 日,,,,,,,,,,
吳思瑤,113年立法委員選舉,首次,112 年 10 月 25 日,營利事業捐贈收入,日寶鋼鐵,21213113,40000,0,,金錢,臺北市大安區****,02-2*****,現金,112 年 10 月 25 日,,,,,,,,,,
吳思瑤,113年立法委員選舉,首次,112 年 11 月 02 日,營利事業捐贈收入,嶼山工房,26748713,20000,0,,金錢,臺北市中山區****,0989*****,匯款,112 年 11 月 02 日,,,,,,,,,,
李彥秀,113年立法委員選舉,首次,112 年 12 月 04 日,營利事業捐贈收入,紳裝西服,23023477,10000,0,,金錢,臺北市大安區****,2771*****,匯款,112 年 12 月 04 日,,,,,,,,,,
李彥秀,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,中國建築經理,22001453,100000,0,,金錢,臺北市松山區****,,匯款,112 年 12 月 08 日,,,,,,,,,,
李彥秀,113年立法委員選舉,首次,112 年 12 月 27 日,營利事業捐贈收入,華洋電業開發,50890149,100000,0,,金錢,臺北市中山區****,,匯款,112 年 12 月 27 日,,,,,,,,,,
李彥秀,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,勝昌製藥廠,18930007,100000,0,,金錢,桃園市中壢區****,,匯款,112 年 12 月 29 日,,,,,,,,,,
侯漢廷,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,老鐵商行,88059650,500,0,,金錢,高雄市三民區****,0926*****,匯款,112 年 11 月 06 日,,,,,,,,,,
侯漢廷,113年立法委員選舉,首次,112 年 11 月 23 日,營利事業捐贈收入,衛訊影視傳播,89250114,10000,0,,金錢,台中市北屯區****,,匯款,112 年 11 月 30 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 06 月 15 日,營利事業捐贈收入,大寫工作室,38472893,1450,0,,金錢,臺北市南港區****,0958*****,匯款,112 年 06 月 19 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 06 月 16 日,營利事業捐贈收入,本覺投資,28056270,500000,0,,金錢,臺中市北屯區****,0928*****,匯款,112 年 06 月 16 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 06 月 17 日,營利事業捐贈收入,立峰五金行,83732298,1450,0,,金錢,高雄市三民區****,0921*****,匯款,112 年 06 月 26 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 06 月 28 日,營利事業捐贈收入,美立成真投資,53938815,100000,0,,金錢,臺北市信義區****,0926*****,匯款,112 年 06 月 28 日,已繳庫,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 07 月 22 日,營利事業捐贈收入,巷弄不動產實業社,40900554,1450,0,,金錢,臺南市中西區****,0939*****,匯款,112 年 08 月 01 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 07 月 29 日,營利事業捐贈收入,天仁防水工程,84762827,10000,0,,金錢,臺北市大安區****,02-2*****,現金,112 年 08 月 07 日,已返還,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 08 月 16 日,營利事業捐贈收入,裕佳投資,27378077,1450,0,,金錢,新北市永和區****,0935*****,匯款,112 年 08 月 21 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 10 月 05 日,營利事業捐贈收入,秋龍實業,36535942,10000,0,,金錢,臺北市中正區****,02-2*****,現金,112 年 10 月 06 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 11 月 21 日,營利事業捐贈收入,保證責任臺北市台北地下街場地利用合作社,17611429,20000,0,,金錢,臺北市中正區****,02-2*****,票據,112 年 11 月 24 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 11 月 22 日,營利事業捐贈收入,大寫工作室,38472893,500,0,,金錢,臺北市南港區****,0958*****,匯款,112 年 11 月 27 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 12 月 07 日,營利事業捐贈收入,展盟國際商行,26256456,1500,0,,金錢,臺北市信義區****,0932*****,匯款,112 年 12 月 11 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 12 月 12 日,營利事業捐贈收入,宜勝橡膠,22767610,50000,0,,金錢,臺北市士林區****,0920*****,匯款,112 年 12 月 18 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,陳怡潔藝術工作室,26217004,10000,0,,金錢,臺北市大安區****,0935*****,匯款,113 年 01 月 08 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,113 年 01 月 02 日,營利事業捐贈收入,保強建設開發,97477873,200000,0,,金錢,臺北市大同區****,02-2*****,匯款,113 年 01 月 02 日,,,,,,,,,,
苗博雅,113年立法委員選舉,首次,113 年 01 月 10 日,營利事業捐贈收入,蟻力,54316857,500000,0,,金錢,臺北市內湖區****,02-2*****,匯款,113 年 01 月 10 日,,,,,,,,,,
徐巧芯,113年立法委員選舉,首次,112 年 10 月 31 日,營利事業捐贈收入,中瑋德惠,24340444,100000,0,,金錢,臺北市信義區****,,匯款,112 年 10 月 31 日,,,,,,,,,,
徐巧芯,113年立法委員選舉,首次,112 年 10 月 31 日,營利事業捐贈收入,中瑋德惠,24340444,100000,0,,金錢,臺北市信義區****,,匯款,112 年 10 月 31 日,,,,,,,,,,
高嘉瑜,113年立法委員選舉,首次,112 年 11 月 10 日,營利事業捐贈收入,高慈投資,83078566,100000,0,,金錢,南投縣南投市****,0492*****,現金,112 年 11 月 10 日,,,,,,,,,,
高嘉瑜,113年立法委員選舉,首次,112 年 11 月 16 日,營利事業捐贈收入,今億企業,22007647,20000,0,,金錢,新北市泰山區****,,票據,112 年 11 月 16 日,已返還,,,,,,,,,
高嘉瑜,113年立法委員選舉,首次,112 年 11 月 30 日,營利事業捐贈收入,育昌文具商行,23623578,60000,0,,金錢,新北市深坑區****,02-2*****,現金,112 年 11 月 30 日,,,,,,,,,,
高嘉瑜,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,大峰水電工程,96998474,1000000,0,,金錢,臺北市大安區****,0287*****,匯款,112 年 12 月 08 日,,,,,,,,,,
高嘉瑜,113年立法委員選舉,首次,112 年 12 月 11 日,營利事業捐贈收入,必詮企業,12286058,100000,0,,金錢,臺北市內湖區****,0935*****,現金,112 年 12 月 11 日,,,,,,,,,,
高嘉瑜,113年立法委員選舉,首次,113 年 01 月 12 日,營利事業捐贈收入,薪宇科技,12747051,100000,0,,金錢,新竹縣竹北市****,0355*****,現金,113 年 01 月 12 日,,,,,,,,,,
張斯綱,113年立法委員選舉,首次,112 年 10 月 26 日,營利事業捐贈收入,國原營造,33857130,200000,0,,金錢,新北市新莊區****,0925*****,票據,112 年 10 月 26 日,,,,,,,,,,
許淑華,113年立法委員選舉,首次,112 年 11 月 20 日,營利事業捐贈收入,丕展投資,97440644,60000,0,,金錢,臺北市松山區****,,匯款,112 年 11 月 20 日,,,,,,,,,,
許淑華,113年立法委員選舉,首次,112 年 12 月 13 日,營利事業捐贈收入,家瑞建設,84704897,200000,0,,金錢,臺北市信義區****,02-2*****,票據,112 年 12 月 14 日,,,,,,,,,,
游淑慧,113年立法委員選舉,首次,112 年 10 月 24 日,營利事業捐贈收入,國原營造,33857130,200000,0,,金錢,新北市新莊區****,,票據,112 年 10 月 24 日,,,,,,,,,,
游淑慧,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,台玉投資,20685156,300000,0,,金錢,臺北市松山區****,,匯款,112 年 10 月 30 日,,,,,,,,,,
游淑慧,113年立法委員選舉,首次,112 年 11 月 01 日,營利事業捐贈收入,中瑋德惠,24340444,100000,0,,金錢,臺北市信義區****,,現金,112 年 11 月 01 日,,,,,,,,,,
游淑慧,113年立法委員選舉,首次,112 年 11 月 08 日,營利事業捐贈收入,保證責任臺北市台北地下街場地利用合作社,17611429,20000,0,,金錢,臺北市中正區****,,票據,112 年 11 月 08 日,,,,,,,,,,
賴士葆,113年立法委員選舉,首次,112 年 10 月 20 日,營利事業捐贈收入,泰穎投資,70408282,300000,0,,金錢,高雄市苓雅區****,,匯款,112 年 10 月 20 日,,,,,,,,,,
賴士葆,113年立法委員選舉,首次,112 年 10 月 20 日,營利事業捐贈收入,泰霖投資,23469126,300000,0,,金錢,高雄市苓雅區****,,匯款,112 年 10 月 20 日,,,,,,,,,,
賴士葆,113年立法委員選舉,首次,112 年 11 月 01 日,營利事業捐贈收入,中瑋德惠,24340444,100000,0,,金錢,臺北市信義區****,,匯款,112 年 11 月 01 日,,,,,,,,,,
賴士葆,113年立法委員選舉,首次,112 年 11 月 13 日,營利事業捐贈收入,裕德投資,16096522,300000,0,,金錢,臺北市中山區****,,票據,112 年 11 月 13 日,已返還,,,,,,,,,
賴士葆,113年立法委員選舉,首次,112 年 11 月 13 日,營利事業捐贈收入,得鋐投資,80337097,200000,0,,金錢,臺北市中山區****,,票據,112 年 11 月 13 日,,,,,,,,,,
賴士葆,113年立法委員選舉,首次,112 年 12 月 06 日,營利事業捐贈收入,大慶票券金融,97172915,200000,0,,金錢,臺北市中山區****,,匯款,112 年 12 月 06 日,,,,,,,,,,
賴士葆,113年立法委員選舉,首次,113 年 01 月 03 日,營利事業捐贈收入,敦有建設,28188027,50000,0,,金錢,臺北市大安區****,,匯款,113 年 01 月 03 日,已返還,,,,,,,,,
謝佩芬,113年立法委員選舉,首次,112 年 09 月 18 日,營利事業捐贈收入,佳紡國際貿易,25125668,100000,0,,金錢,臺北市中山區****,02-2*****,匯款,112 年 09 月 18 日,,,,,,,,,,
謝佩芬,113年立法委員選舉,首次,112 年 10 月 19 日,營利事業捐贈收入,良銓營造,54040872,200000,0,,金錢,新北市五股區****,,匯款,112 年 10 月 19 日,,,,,,,,,,
謝佩芬,113年立法委員選舉,首次,112 年 11 月 27 日,營利事業捐贈收入,勝昌製藥廠,18930007,100000,0,,金錢,桃園市中壢區****,,現金,112 年 11 月 27 日,,,,,,,,,,
謝佩芬,113年立法委員選舉,首次,112 年 11 月 27 日,營利事業捐贈收入,勝昌製藥廠,18930007,100000,0,,金錢,桃園市中壢區****,,現金,112 年 11 月 27 日,,,,,,,,,,
鍾小平,113年立法委員選舉,首次,112 年 11 月 24 日,營利事業捐贈收入,桓圻汽車企業,23120528,10000,0,,金錢,臺北市中正區****,,現金,112 年 11 月 28 日,,,,,,,,,,
鍾小平,113年立法委員選舉,首次,112 年 12 月 20 日,營利事業捐贈收入,世國營造,22130999,1000000,0,,金錢,新北市中和區****,,匯款,112 年 12 月 20 日,,,,,,,,,,
鍾小平,113年立法委員選舉,首次,112 年 12 月 22 日,營利事業捐贈收入,中國建築經理,22001453,100000,0,,金錢,臺北市松山區****,,匯款,112 年 12 月 22 日,,,,,,,,,,
羅智強,113年立法委員選舉,首次,112 年 10 月 17 日,營利事業捐贈收入,松德鞋業貿易,28376647,1000,0,,金錢,台中市北屯區****,0912*****,匯款,112 年 10 月 22 日,,,,,,,,,,
羅智強,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,台玉投資,20685156,100000,0,,金錢,臺北市松山區****,,匯款,112 年 10 月 30 日,,,,,,,,,,
羅智強,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,合和投資,4705894,200000,0,,金錢,臺北市松山區****,,匯款,112 年 10 月 30 日,,,,,,,,,,
羅智強,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,中國建築經理,22001453,10000,0,,金錢,臺北市松山區****,0227*****,匯款,112 年 12 月 08 日,,,,,,,,,,
羅智強,113年立法委員選舉,首次,112 年 12 月 16 日,營利事業捐贈收入,誼加行,73916509,1000,0,,金錢,台北市大安區****,0927*****,現金,112 年 12 月 18 日,,,,,,,,,,
羅智強,113年立法委員選舉,首次,112 年 12 月 21 日,營利事業捐贈收入,魯東醬園,68968105,10000,0,,金錢,台南市北區長****,0912*****,匯款,112 年 12 月 26 日,,,,,,,,,,
許瑞貴,113年立法委員選舉,首次,112 年 11 月 08 日,營利事業捐贈收入,國楓工程行,19811009,100000,0,,金錢,臺東縣臺東市****,0893*****,匯款,112 年 11 月 08 日,,,,,,,,,,
賴坤成,113年立法委員選舉,首次,112 年 11 月 02 日,營利事業捐贈收入,黃金海育樂事業,84920190,100000,0,,金錢,臺北市大同區****,,匯款,112 年 11 月 02 日,已返還,,,,,,,,,
賴坤成,113年立法委員選舉,首次,112 年 12 月 22 日,營利事業捐贈收入,友人煤氣企業,24013413,50000,0,,金錢,臺北市南港區****,,現金,113 年 01 月 03 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 08 月 29 日,營利事業捐贈收入,北安加油站,86436502,50000,0,,金錢,臺南市安南區****,0624*****,匯款,112 年 08 月 29 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 10 月 17 日,營利事業捐贈收入,正兆投資,13007483,100000,0,,金錢,臺南市東區東****,,現金,112 年 10 月 17 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 10 月 18 日,營利事業捐贈收入,首威五金企業,28100901,60000,0,,金錢,臺南市歸仁區****,,票據,112 年 10 月 20 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 10 月 19 日,營利事業捐贈收入,登煌金屬,23091973,20000,0,,金錢,臺南市安南區****,,匯款,112 年 10 月 19 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,正州實業,84596519,100000,0,,金錢,臺南市仁德區****,,匯款,112 年 10 月 30 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 11 月 07 日,營利事業捐贈收入,林神企業,22497807,70000,0,,金錢,臺南市永康區****,,現金,112 年 11 月 07 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 11 月 07 日,營利事業捐贈收入,記欣企業,89348665,30000,0,,金錢,臺南市仁德區****,,匯款,112 年 11 月 07 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 11 月 10 日,營利事業捐贈收入,咸恆科技工程行,89003682,10000,0,,金錢,臺南市仁德區****,,現金,112 年 11 月 10 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 11 月 17 日,營利事業捐贈收入,雄總建設開發,53306775,30000,0,,金錢,臺南市東區裕****,,現金,112 年 11 月 17 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 11 月 22 日,營利事業捐贈收入,歸仁陳家肉粽,92446726,20000,0,,金錢,臺南市歸仁區****,,現金,112 年 11 月 22 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 11 月 27 日,營利事業捐贈收入,萬在工業,22212598,300000,0,,金錢,臺南市關廟區****,,匯款,112 年 11 月 27 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 11 月 28 日,營利事業捐贈收入,異人館投資事業,54572477,30000,0,,金錢,臺南市中西區****,,匯款,112 年 11 月 28 日,已返還,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,聖為企業,22494230,100000,0,,金錢,臺南市仁德區****,,票據,112 年 12 月 08 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 12 月 08 日,營利事業捐贈收入,磁豐企業社,47962920,60000,0,,金錢,臺南市善化區****,,現金,112 年 12 月 08 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,立代鈕扣,22590162,50000,0,,金錢,新北市蘆洲區****,,現金,112 年 12 月 18 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 12 月 21 日,營利事業捐贈收入,台南企業,68919702,300000,0,,金錢,臺南市歸仁區****,,票據,112 年 12 月 29 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 12 月 28 日,營利事業捐贈收入,中瑋德惠,24340444,100000,0,,金錢,臺北市信義區****,,匯款,112 年 12 月 28 日,,,,,,,,,,
王定宇,113年立法委員選舉,首次,112 年 12 月 29 日,營利事業捐贈收入,聖為企業,22494230,450000,0,,非金錢,臺南市仁德區****,,,,,,,,,,,,,
李全教,113年立法委員選舉,首次,112 年 12 月 18 日,營利事業捐贈收入,啓盟工業,72051870,20000,0,,金錢,臺南市新化區****,06-5*****,匯款,112 年 12 月 18 日,,,,,,,,,,
李全教,113年立法委員選舉,首次,112 年 12 月 19 日,營利事業捐贈收入,傑美顏料,22933202,100000,0,,金錢,臺南市永康區****,06-2*****,匯款,112 年 12 月 19 日,,,,,,,,,,
林宜瑾,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,瑞賢實業,23496849,30000,0,,金錢,臺南市仁德區****,06-2*****,匯款,112 年 10 月 30 日,,,,,,,,,,
林宜瑾,113年立法委員選舉,首次,112 年 11 月 02 日,營利事業捐贈收入,陳阿明企業,86992578,100000,0,,金錢,臺南市安南區****,,匯款,112 年 11 月 02 日,,,,,,,,,,
林宜瑾,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,昌運建設開發,89895213,200000,0,,金錢,臺中市西區大****,,票據,112 年 12 月 25 日,,,,,,,,,,
林宜瑾,113年立法委員選舉,首次,113 年 01 月 12 日,營利事業捐贈收入,壽香食品,86543952,20000,0,,金錢,臺南市新化區****,,匯款,113 年 01 月 12 日,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 07 月 01 日,營利事業捐贈收入,中鋼焊材廠,68130803,500000,0,,金錢,臺南市永康區****,,票據,112 年 07 月 12 日,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 08 月 17 日,營利事業捐贈收入,三立貨櫃,64976569,300000,0,,金錢,臺南市東區仁****,,匯款,112 年 08 月 17 日,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 09 月 24 日,營利事業捐贈收入,三立貨櫃,64976569,5250,0,,非金錢,臺南市東區仁****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 10 月 28 日,營利事業捐贈收入,三立貨櫃,64976569,4200,0,,非金錢,臺南市東區仁****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 11 月 03 日,營利事業捐贈收入,三立貨櫃,64976569,15600,0,,非金錢,臺南市東區仁****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 11 月 09 日,營利事業捐贈收入,展臆企業,23552291,66000,0,,金錢,臺南市東區小****,,現金,112 年 11 月 17 日,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 11 月 26 日,營利事業捐贈收入,三立貨櫃,64976569,9000,0,,非金錢,臺南市東區仁****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 11 月 26 日,營利事業捐贈收入,三立貨櫃,64976569,9600,0,,非金錢,臺南市東區仁****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 12 月 07 日,營利事業捐贈收入,照順投資,16716121,40000,0,,非金錢,臺南市中西區****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 12 月 17 日,營利事業捐贈收入,三立貨櫃,64976569,4200,0,,非金錢,臺南市東區仁****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 12 月 23 日,營利事業捐贈收入,三立貨櫃,64976569,15600,0,,非金錢,臺南市東區仁****,,,,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 12 月 28 日,營利事業捐贈收入,福安工業,68893891,30000,0,,金錢,臺南市南區新****,,現金,113 年 01 月 02 日,,,,,,,,,,
林俊憲,113年立法委員選舉,首次,112 年 12 月 28 日,營利事業捐贈收入,快桅投資,25175358,500000,0,,金錢,臺南市永康區****,,匯款,112 年 12 月 28 日,,,,,,,,,,
姚正玉,113年立法委員選舉,首次,112 年 11 月 29 日,營利事業捐贈收入,超盛膠業,86433478,10000,0,,金錢,台南市仁德區****,,現金,112 年 11 月 29 日,,,,,,,,,,
姚正玉,113年立法委員選舉,首次,112 年 11 月 29 日,營利事業捐贈收入,歸仁陳家肉粽,92446726,5000,0,,金錢,臺南市歸仁區****,,現金,112 年 11 月 29 日,,,,,,,,,,
郭國文,113年立法委員選舉,首次,112 年 09 月 07 日,營利事業捐贈收入,宏益紙器,23188012,36000,0,,金錢,臺南市佳里區****,,現金,112 年 09 月 07 日,,,,,,,,,,
郭國文,113年立法委員選舉,首次,112 年 09 月 16 日,營利事業捐贈收入,富藝實業,84804782,100000,0,,金錢,臺南市歸仁區****,,票據,112 年 09 月 25 日,,,,,,,,,,
郭國文,113年立法委員選舉,首次,112 年 11 月 10 日,營利事業捐贈收入,照順投資,16716121,48000,0,,非金錢,臺南市中西區****,,,,,,,,,,,,,
郭國文,113年立法委員選舉,首次,112 年 11 月 28 日,營利事業捐贈收入,異人館投資事業,54572477,30000,0,,金錢,臺南市中西區****,,匯款,112 年 11 月 28 日,已返還,,,,,,,,,
郭國文,113年立法委員選舉,首次,112 年 11 月 30 日,營利事業捐贈收入,環泥投資,23531445,500000,0,,金錢,臺北市中山區****,,匯款,112 年 11 月 30 日,,,,,,,,,,
郭國文,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,意貴投資,28471889,300000,0,,金錢,臺北市松山區****,,匯款,112 年 12 月 25 日,,,,,,,,,,
郭國文,113年立法委員選舉,首次,113 年 01 月 02 日,營利事業捐贈收入,絜揚企業,96993034,66000,0,,金錢,臺南市永康區****,,匯款,113 年 01 月 02 日,,,,,,,,,,
郭國文,113年立法委員選舉,首次,113 年 01 月 12 日,營利事業捐贈收入,壽香食品,86543952,20000,0,,金錢,臺南市新化區****,,匯款,113 年 01 月 12 日,,,,,,,,,,
陳以信,113年立法委員選舉,首次,112 年 08 月 15 日,營利事業捐贈收入,燦宏興業,25151709,5000,0,,金錢,臺南市關廟區****,06-5*****,匯款,112 年 08 月 15 日,,,,,,,,,,
陳以信,113年立法委員選舉,首次,112 年 10 月 30 日,營利事業捐贈收入,瑞賢實業,23496849,30000,0,,金錢,臺南市仁德區****,06-2*****,匯款,112 年 10 月 30 日,,,,,,,,,,
陳以信,113年立法委員選舉,首次,112 年 11 月 06 日,營利事業捐贈收入,勇柏投資,27486499,50000,0,,金錢,臺南市永康區****,0937*****,匯款,112 年 11 月 06 日,,,,,,,,,,
陳以信,113年立法委員選舉,首次,112 年 12 月 25 日,營利事業捐贈收入,宗鉦企業,84647989,200000,0,,金錢,臺南市關廟區****,06-5*****,票據,112 年 12 月 25 日,,,,,,,,,,
陳以信,113年立法委員選舉,首次,112 年 12 月 31 日,營利事業捐贈收入,瑜登庭,28958502,100000,0,,金錢,臺南市關廟區****,06-2*****,票據,113 年 01 月 03 日,,,,,,,,,,
陳以信,113年立法委員選舉,首次,113 年 01 月 08 日,營利事業捐贈收入,業晟企業,84441207,100000,0,,金錢,臺南市關廟區****,06-2*****,匯款,113 年 01 月 08 日,,,,,,,,,,
陳昆和,113年立法委員選舉,首次,112 年 05 月 31 日,營利事業捐贈收入,宥力翔,27478147,200000,0,,金錢,臺南市安南區****,06-3*****,匯款,112 年 05 月 31 日,,,,,,,,,,
陳昆和,113年立法委員選舉,首次,112 年 06 月 05 日,營利事業捐贈收入,億鋒實業,97075580,50000,0,,金錢,臺南市西港區****,0928*****,匯款,112 年 06 月 05 日,,,,,,,,,,
陳昆和,113年立法委員選舉,首次,112 年 11 月 07 日,營利事業捐贈收入,坤億建材,23946970,50000,0,,金錢,臺南市麻豆區****,0927*****,現金,112 年 11 月 15 日,,,,,,,,,,
陳昆和,113年立法委員選舉,首次,112 年 11 月 10 日,營利事業捐贈收入,木祥企業,23981477,50000,0,,金錢,臺南市西港區****,06-7*****,現金,112 年 11 月 15 日,,,,,,,,,,
陳昆和,113年立法委員選舉,首次,112 年 11 月 28 日,營利事業捐贈收入,笠全工程行,88998129,100000,0,,金錢,臺南市安南區****,,現金,112 年 11 月 29 日,,,,,,,,,,
陳昆和,113年立法委員選舉,首次,112 年 11 月 28 日,營利事業捐贈收入,精鍊工程行,91800656,100000,0,,金錢,新北市三峽區****,,現金,112 年 11 月 29 日,,,,,,,,,,
陳昆和,113年立法委員選舉,首次,112 年 11 月 30 日,營利事業捐贈收入,鈺通營造工程,22298292,200000,0,,金錢,嘉義市東區和****,05-2*****,匯款,112 年 11 月 30 日,已返還,,,,,,,,,
